[2022-10-20 17:15:39,966][INFO] start training!
[2022-10-20 17:27:41,465][INFO] Train Epoch: 30  [400/1000 (40%)]     Batch_Loss: 0.005504       Batch_Acc: 92.000%
[2022-10-20 17:27:41,466][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:27:42,186][INFO] Train Epoch: 30  [450/1000 (45%)]     Batch_Loss: 0.003545       Batch_Acc: 94.000%
[2022-10-20 17:27:42,186][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:27:42,948][INFO] Train Epoch: 30  [500/1000 (50%)]     Batch_Loss: 0.003540       Batch_Acc: 90.000%
[2022-10-20 17:27:42,949][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:27:43,751][INFO] Train Epoch: 30  [550/1000 (55%)]     Batch_Loss: 0.003545       Batch_Acc: 96.000%
[2022-10-20 17:27:43,751][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:27:44,352][INFO] Train Epoch: 30  [600/1000 (60%)]     Batch_Loss: 0.004797       Batch_Acc: 94.000%
[2022-10-20 17:27:44,352][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:27:45,034][INFO] Train Epoch: 30  [650/1000 (65%)]     Batch_Loss: 0.003407       Batch_Acc: 92.000%
[2022-10-20 17:27:45,034][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:27:46,064][INFO] Train Epoch: 30  [700/1000 (70%)]     Batch_Loss: 0.006968       Batch_Acc: 82.000%
[2022-10-20 17:27:46,064][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:27:46,754][INFO] Train Epoch: 30  [750/1000 (75%)]     Batch_Loss: 0.004024       Batch_Acc: 90.000%
[2022-10-20 17:27:46,755][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:27:47,486][INFO] Train Epoch: 30  [800/1000 (80%)]     Batch_Loss: 0.003106       Batch_Acc: 94.000%
[2022-10-20 17:27:47,486][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:27:48,261][INFO] Train Epoch: 30  [850/1000 (85%)]     Batch_Loss: 0.002504       Batch_Acc: 94.000%
[2022-10-20 17:27:48,261][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:27:49,670][INFO] Train Epoch: 30  [900/1000 (90%)]     Batch_Loss: 0.003270       Batch_Acc: 90.000%
[2022-10-20 17:27:49,670][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:27:51,440][INFO] Train Epoch: 30  [950/1000 (95%)]     Batch_Loss: 0.003540       Batch_Acc: 92.000%
[2022-10-20 17:27:51,440][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:27:51,441][INFO] ###############################################################################################################

[2022-10-20 17:27:51,441][INFO] Train Epoch: [30\200]	time: 17s
[2022-10-20 17:27:51,441][INFO] lr_rate: 0.0001

[2022-10-20 17:27:51,441][INFO] Train_Loss: 0.004054      Train_Acc: 91.200%

[2022-10-20 17:27:51,441][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:27:56,438][INFO] Test_Loss: 0.004383      Test_Acc: 92.000%

[2022-10-20 17:27:56,439][INFO] --------------------------------------------------------
[2022-10-20 17:27:56,465][INFO] start training!
[2022-10-20 17:27:57,601][INFO] Train Epoch: 31  [0/1000 (0%)]     Batch_Loss: 0.002334       Batch_Acc: 100.000%
[2022-10-20 17:27:57,601][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:27:58,656][INFO] Train Epoch: 31  [50/1000 (5%)]     Batch_Loss: 0.005905       Batch_Acc: 88.000%
[2022-10-20 17:27:58,656][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:27:59,651][INFO] Train Epoch: 31  [100/1000 (10%)]     Batch_Loss: 0.007977       Batch_Acc: 86.000%
[2022-10-20 17:27:59,651][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:00,650][INFO] Train Epoch: 31  [150/1000 (15%)]     Batch_Loss: 0.001654       Batch_Acc: 100.000%
[2022-10-20 17:28:00,650][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:01,764][INFO] Train Epoch: 31  [200/1000 (20%)]     Batch_Loss: 0.003665       Batch_Acc: 92.000%
[2022-10-20 17:28:01,764][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:02,263][INFO] Train Epoch: 31  [250/1000 (25%)]     Batch_Loss: 0.004229       Batch_Acc: 94.000%
[2022-10-20 17:28:02,263][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:02,899][INFO] Train Epoch: 31  [300/1000 (30%)]     Batch_Loss: 0.001882       Batch_Acc: 98.000%
[2022-10-20 17:28:02,900][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:03,458][INFO] Train Epoch: 31  [350/1000 (35%)]     Batch_Loss: 0.004721       Batch_Acc: 90.000%
[2022-10-20 17:28:03,458][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:04,257][INFO] Train Epoch: 31  [400/1000 (40%)]     Batch_Loss: 0.002763       Batch_Acc: 94.000%
[2022-10-20 17:28:04,257][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:05,138][INFO] Train Epoch: 31  [450/1000 (45%)]     Batch_Loss: 0.003058       Batch_Acc: 98.000%
[2022-10-20 17:28:05,138][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:05,854][INFO] Train Epoch: 31  [500/1000 (50%)]     Batch_Loss: 0.002180       Batch_Acc: 96.000%
[2022-10-20 17:28:05,854][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:07,056][INFO] Train Epoch: 31  [550/1000 (55%)]     Batch_Loss: 0.006363       Batch_Acc: 88.000%
[2022-10-20 17:28:07,056][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:08,503][INFO] Train Epoch: 31  [600/1000 (60%)]     Batch_Loss: 0.003700       Batch_Acc: 94.000%
[2022-10-20 17:28:08,503][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:09,456][INFO] Train Epoch: 31  [650/1000 (65%)]     Batch_Loss: 0.004268       Batch_Acc: 90.000%
[2022-10-20 17:28:09,457][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:10,307][INFO] Train Epoch: 31  [700/1000 (70%)]     Batch_Loss: 0.001464       Batch_Acc: 100.000%
[2022-10-20 17:28:10,307][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:11,559][INFO] Train Epoch: 31  [750/1000 (75%)]     Batch_Loss: 0.004296       Batch_Acc: 90.000%
[2022-10-20 17:28:11,560][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:12,262][INFO] Train Epoch: 31  [800/1000 (80%)]     Batch_Loss: 0.001836       Batch_Acc: 98.000%
[2022-10-20 17:28:12,262][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:13,602][INFO] Train Epoch: 31  [850/1000 (85%)]     Batch_Loss: 0.004092       Batch_Acc: 92.000%
[2022-10-20 17:28:13,602][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:14,960][INFO] Train Epoch: 31  [900/1000 (90%)]     Batch_Loss: 0.004708       Batch_Acc: 94.000%
[2022-10-20 17:28:14,961][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:16,259][INFO] Train Epoch: 31  [950/1000 (95%)]     Batch_Loss: 0.005653       Batch_Acc: 88.000%
[2022-10-20 17:28:16,259][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:16,259][INFO] ###############################################################################################################

[2022-10-20 17:28:16,260][INFO] Train Epoch: [31\200]	time: 19s
[2022-10-20 17:28:16,260][INFO] lr_rate: 0.0001

[2022-10-20 17:28:16,260][INFO] Train_Loss: 0.003837      Train_Acc: 93.500%

[2022-10-20 17:28:16,260][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:19,916][INFO] Test_Loss: 0.004459      Test_Acc: 93.000%

[2022-10-20 17:28:19,916][INFO] --------------------------------------------------------
[2022-10-20 17:28:20,075][INFO] start training!
[2022-10-20 17:28:20,739][INFO] Train Epoch: 32  [0/1000 (0%)]     Batch_Loss: 0.004553       Batch_Acc: 94.000%
[2022-10-20 17:28:20,740][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:21,553][INFO] Train Epoch: 32  [50/1000 (5%)]     Batch_Loss: 0.005239       Batch_Acc: 92.000%
[2022-10-20 17:28:21,553][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:22,372][INFO] Train Epoch: 32  [100/1000 (10%)]     Batch_Loss: 0.008554       Batch_Acc: 88.000%
[2022-10-20 17:28:22,373][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:23,453][INFO] Train Epoch: 32  [150/1000 (15%)]     Batch_Loss: 0.002295       Batch_Acc: 94.000%
[2022-10-20 17:28:23,454][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:24,126][INFO] Train Epoch: 32  [200/1000 (20%)]     Batch_Loss: 0.002697       Batch_Acc: 98.000%
[2022-10-20 17:28:24,127][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:25,063][INFO] Train Epoch: 32  [250/1000 (25%)]     Batch_Loss: 0.002284       Batch_Acc: 96.000%
[2022-10-20 17:28:25,063][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:25,821][INFO] Train Epoch: 32  [300/1000 (30%)]     Batch_Loss: 0.007270       Batch_Acc: 86.000%
[2022-10-20 17:28:25,821][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:26,444][INFO] Train Epoch: 32  [350/1000 (35%)]     Batch_Loss: 0.004003       Batch_Acc: 94.000%
[2022-10-20 17:28:26,445][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:27,263][INFO] Train Epoch: 32  [400/1000 (40%)]     Batch_Loss: 0.002752       Batch_Acc: 94.000%
[2022-10-20 17:28:27,263][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:28,050][INFO] Train Epoch: 32  [450/1000 (45%)]     Batch_Loss: 0.002740       Batch_Acc: 96.000%
[2022-10-20 17:28:28,050][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:28,649][INFO] Train Epoch: 32  [500/1000 (50%)]     Batch_Loss: 0.004136       Batch_Acc: 94.000%
[2022-10-20 17:28:28,649][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:29,853][INFO] Train Epoch: 32  [550/1000 (55%)]     Batch_Loss: 0.003420       Batch_Acc: 92.000%
[2022-10-20 17:28:29,853][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:30,663][INFO] Train Epoch: 32  [600/1000 (60%)]     Batch_Loss: 0.001759       Batch_Acc: 98.000%
[2022-10-20 17:28:30,664][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:31,366][INFO] Train Epoch: 32  [650/1000 (65%)]     Batch_Loss: 0.002661       Batch_Acc: 94.000%
[2022-10-20 17:28:31,367][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:32,052][INFO] Train Epoch: 32  [700/1000 (70%)]     Batch_Loss: 0.004476       Batch_Acc: 88.000%
[2022-10-20 17:28:32,053][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:32,946][INFO] Train Epoch: 32  [750/1000 (75%)]     Batch_Loss: 0.003550       Batch_Acc: 94.000%
[2022-10-20 17:28:32,947][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:33,876][INFO] Train Epoch: 32  [800/1000 (80%)]     Batch_Loss: 0.006070       Batch_Acc: 90.000%
[2022-10-20 17:28:33,876][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:35,462][INFO] Train Epoch: 32  [850/1000 (85%)]     Batch_Loss: 0.005089       Batch_Acc: 96.000%
[2022-10-20 17:28:35,462][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:36,976][INFO] Train Epoch: 32  [900/1000 (90%)]     Batch_Loss: 0.002715       Batch_Acc: 96.000%
[2022-10-20 17:28:36,977][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:38,055][INFO] Train Epoch: 32  [950/1000 (95%)]     Batch_Loss: 0.001984       Batch_Acc: 96.000%
[2022-10-20 17:28:38,055][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:38,056][INFO] ###############################################################################################################

[2022-10-20 17:28:38,056][INFO] Train Epoch: [32\200]	time: 17s
[2022-10-20 17:28:38,056][INFO] lr_rate: 0.0001

[2022-10-20 17:28:38,056][INFO] Train_Loss: 0.003912      Train_Acc: 93.500%

[2022-10-20 17:28:38,056][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:41,972][INFO] Test_Loss: 0.004197      Test_Acc: 93.000%

[2022-10-20 17:28:41,973][INFO] --------------------------------------------------------
[2022-10-20 17:28:41,995][INFO] start training!
[2022-10-20 17:28:42,744][INFO] Train Epoch: 33  [0/1000 (0%)]     Batch_Loss: 0.003592       Batch_Acc: 94.000%
[2022-10-20 17:28:42,744][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:43,449][INFO] Train Epoch: 33  [50/1000 (5%)]     Batch_Loss: 0.003058       Batch_Acc: 94.000%
[2022-10-20 17:28:43,450][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:43,958][INFO] Train Epoch: 33  [100/1000 (10%)]     Batch_Loss: 0.001990       Batch_Acc: 96.000%
[2022-10-20 17:28:43,958][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:44,656][INFO] Train Epoch: 33  [150/1000 (15%)]     Batch_Loss: 0.005133       Batch_Acc: 96.000%
[2022-10-20 17:28:44,656][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:45,247][INFO] Train Epoch: 33  [200/1000 (20%)]     Batch_Loss: 0.004263       Batch_Acc: 88.000%
[2022-10-20 17:28:45,247][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:45,886][INFO] Train Epoch: 33  [250/1000 (25%)]     Batch_Loss: 0.002753       Batch_Acc: 96.000%
[2022-10-20 17:28:45,886][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:46,464][INFO] Train Epoch: 33  [300/1000 (30%)]     Batch_Loss: 0.003053       Batch_Acc: 94.000%
[2022-10-20 17:28:46,465][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:47,064][INFO] Train Epoch: 33  [350/1000 (35%)]     Batch_Loss: 0.003018       Batch_Acc: 94.000%
[2022-10-20 17:28:47,064][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:47,651][INFO] Train Epoch: 33  [400/1000 (40%)]     Batch_Loss: 0.004166       Batch_Acc: 94.000%
[2022-10-20 17:28:47,651][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:48,537][INFO] Train Epoch: 33  [450/1000 (45%)]     Batch_Loss: 0.002818       Batch_Acc: 92.000%
[2022-10-20 17:28:48,537][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:49,252][INFO] Train Epoch: 33  [500/1000 (50%)]     Batch_Loss: 0.005489       Batch_Acc: 88.000%
[2022-10-20 17:28:49,253][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:50,258][INFO] Train Epoch: 33  [550/1000 (55%)]     Batch_Loss: 0.002904       Batch_Acc: 92.000%
[2022-10-20 17:28:50,258][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:50,848][INFO] Train Epoch: 33  [600/1000 (60%)]     Batch_Loss: 0.003237       Batch_Acc: 98.000%
[2022-10-20 17:28:50,849][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:51,450][INFO] Train Epoch: 33  [650/1000 (65%)]     Batch_Loss: 0.005120       Batch_Acc: 88.000%
[2022-10-20 17:28:51,450][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:52,047][INFO] Train Epoch: 33  [700/1000 (70%)]     Batch_Loss: 0.002196       Batch_Acc: 94.000%
[2022-10-20 17:28:52,047][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:52,854][INFO] Train Epoch: 33  [750/1000 (75%)]     Batch_Loss: 0.003903       Batch_Acc: 90.000%
[2022-10-20 17:28:52,855][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:53,559][INFO] Train Epoch: 33  [800/1000 (80%)]     Batch_Loss: 0.001753       Batch_Acc: 98.000%
[2022-10-20 17:28:53,560][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:54,266][INFO] Train Epoch: 33  [850/1000 (85%)]     Batch_Loss: 0.003877       Batch_Acc: 96.000%
[2022-10-20 17:28:54,266][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:55,447][INFO] Train Epoch: 33  [900/1000 (90%)]     Batch_Loss: 0.002576       Batch_Acc: 94.000%
[2022-10-20 17:28:55,448][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:57,814][INFO] Train Epoch: 33  [950/1000 (95%)]     Batch_Loss: 0.007680       Batch_Acc: 86.000%
[2022-10-20 17:28:57,814][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:28:57,815][INFO] ###############################################################################################################

[2022-10-20 17:28:57,815][INFO] Train Epoch: [33\200]	time: 15s
[2022-10-20 17:28:57,815][INFO] lr_rate: 0.0001

[2022-10-20 17:28:57,815][INFO] Train_Loss: 0.003629      Train_Acc: 93.100%

[2022-10-20 17:28:57,815][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:03,019][INFO] Test_Loss: 0.004468      Test_Acc: 93.500%

[2022-10-20 17:29:03,020][INFO] --------------------------------------------------------
[2022-10-20 17:29:03,043][INFO] start training!
[2022-10-20 17:29:04,039][INFO] Train Epoch: 34  [0/1000 (0%)]     Batch_Loss: 0.001820       Batch_Acc: 98.000%
[2022-10-20 17:29:04,040][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:04,646][INFO] Train Epoch: 34  [50/1000 (5%)]     Batch_Loss: 0.001715       Batch_Acc: 98.000%
[2022-10-20 17:29:04,646][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:05,393][INFO] Train Epoch: 34  [100/1000 (10%)]     Batch_Loss: 0.002408       Batch_Acc: 96.000%
[2022-10-20 17:29:05,393][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:05,948][INFO] Train Epoch: 34  [150/1000 (15%)]     Batch_Loss: 0.001490       Batch_Acc: 100.000%
[2022-10-20 17:29:05,948][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:06,743][INFO] Train Epoch: 34  [200/1000 (20%)]     Batch_Loss: 0.003887       Batch_Acc: 92.000%
[2022-10-20 17:29:06,744][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:07,451][INFO] Train Epoch: 34  [250/1000 (25%)]     Batch_Loss: 0.004113       Batch_Acc: 92.000%
[2022-10-20 17:29:07,452][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:08,261][INFO] Train Epoch: 34  [300/1000 (30%)]     Batch_Loss: 0.002995       Batch_Acc: 92.000%
[2022-10-20 17:29:08,261][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:08,921][INFO] Train Epoch: 34  [350/1000 (35%)]     Batch_Loss: 0.001985       Batch_Acc: 96.000%
[2022-10-20 17:29:08,921][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:09,747][INFO] Train Epoch: 34  [400/1000 (40%)]     Batch_Loss: 0.002989       Batch_Acc: 94.000%
[2022-10-20 17:29:09,747][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:10,351][INFO] Train Epoch: 34  [450/1000 (45%)]     Batch_Loss: 0.002790       Batch_Acc: 96.000%
[2022-10-20 17:29:10,351][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:11,117][INFO] Train Epoch: 34  [500/1000 (50%)]     Batch_Loss: 0.002062       Batch_Acc: 96.000%
[2022-10-20 17:29:11,118][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:11,943][INFO] Train Epoch: 34  [550/1000 (55%)]     Batch_Loss: 0.004476       Batch_Acc: 94.000%
[2022-10-20 17:29:11,943][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:12,553][INFO] Train Epoch: 34  [600/1000 (60%)]     Batch_Loss: 0.006869       Batch_Acc: 90.000%
[2022-10-20 17:29:12,553][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:13,348][INFO] Train Epoch: 34  [650/1000 (65%)]     Batch_Loss: 0.002822       Batch_Acc: 92.000%
[2022-10-20 17:29:13,348][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:14,259][INFO] Train Epoch: 34  [700/1000 (70%)]     Batch_Loss: 0.006447       Batch_Acc: 92.000%
[2022-10-20 17:29:14,259][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:15,168][INFO] Train Epoch: 34  [750/1000 (75%)]     Batch_Loss: 0.001874       Batch_Acc: 98.000%
[2022-10-20 17:29:15,168][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:16,354][INFO] Train Epoch: 34  [800/1000 (80%)]     Batch_Loss: 0.001992       Batch_Acc: 98.000%
[2022-10-20 17:29:16,354][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:17,991][INFO] Train Epoch: 34  [850/1000 (85%)]     Batch_Loss: 0.001777       Batch_Acc: 98.000%
[2022-10-20 17:29:17,992][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:19,063][INFO] Train Epoch: 34  [900/1000 (90%)]     Batch_Loss: 0.003853       Batch_Acc: 92.000%
[2022-10-20 17:29:19,063][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:19,761][INFO] Train Epoch: 34  [950/1000 (95%)]     Batch_Loss: 0.007456       Batch_Acc: 92.000%
[2022-10-20 17:29:19,761][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:19,762][INFO] ###############################################################################################################

[2022-10-20 17:29:19,762][INFO] Train Epoch: [34\200]	time: 16s
[2022-10-20 17:29:19,762][INFO] lr_rate: 0.0001

[2022-10-20 17:29:19,762][INFO] Train_Loss: 0.003291      Train_Acc: 94.800%

[2022-10-20 17:29:19,762][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:25,618][INFO] Test_Loss: 0.003333      Test_Acc: 95.000%

[2022-10-20 17:29:25,619][INFO] --------------------------------------------------------
[2022-10-20 17:29:25,648][INFO] start training!
[2022-10-20 17:29:27,053][INFO] Train Epoch: 35  [0/1000 (0%)]     Batch_Loss: 0.004141       Batch_Acc: 92.000%
[2022-10-20 17:29:27,053][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:27,948][INFO] Train Epoch: 35  [50/1000 (5%)]     Batch_Loss: 0.003840       Batch_Acc: 94.000%
[2022-10-20 17:29:27,948][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:29,159][INFO] Train Epoch: 35  [100/1000 (10%)]     Batch_Loss: 0.004697       Batch_Acc: 92.000%
[2022-10-20 17:29:29,159][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:30,543][INFO] Train Epoch: 35  [150/1000 (15%)]     Batch_Loss: 0.001750       Batch_Acc: 96.000%
[2022-10-20 17:29:30,544][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:31,589][INFO] Train Epoch: 35  [200/1000 (20%)]     Batch_Loss: 0.003685       Batch_Acc: 92.000%
[2022-10-20 17:29:31,589][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:32,253][INFO] Train Epoch: 35  [250/1000 (25%)]     Batch_Loss: 0.002168       Batch_Acc: 96.000%
[2022-10-20 17:29:32,254][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:33,054][INFO] Train Epoch: 35  [300/1000 (30%)]     Batch_Loss: 0.002856       Batch_Acc: 96.000%
[2022-10-20 17:29:33,054][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:33,761][INFO] Train Epoch: 35  [350/1000 (35%)]     Batch_Loss: 0.004694       Batch_Acc: 92.000%
[2022-10-20 17:29:33,761][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:34,462][INFO] Train Epoch: 35  [400/1000 (40%)]     Batch_Loss: 0.006445       Batch_Acc: 82.000%
[2022-10-20 17:29:34,463][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:35,158][INFO] Train Epoch: 35  [450/1000 (45%)]     Batch_Loss: 0.001871       Batch_Acc: 98.000%
[2022-10-20 17:29:35,159][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:36,561][INFO] Train Epoch: 35  [500/1000 (50%)]     Batch_Loss: 0.003259       Batch_Acc: 94.000%
[2022-10-20 17:29:36,562][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:37,690][INFO] Train Epoch: 35  [550/1000 (55%)]     Batch_Loss: 0.002995       Batch_Acc: 94.000%
[2022-10-20 17:29:37,690][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:38,444][INFO] Train Epoch: 35  [600/1000 (60%)]     Batch_Loss: 0.002392       Batch_Acc: 98.000%
[2022-10-20 17:29:38,444][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:39,243][INFO] Train Epoch: 35  [650/1000 (65%)]     Batch_Loss: 0.004675       Batch_Acc: 92.000%
[2022-10-20 17:29:39,243][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:39,958][INFO] Train Epoch: 35  [700/1000 (70%)]     Batch_Loss: 0.004180       Batch_Acc: 94.000%
[2022-10-20 17:29:39,959][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:41,350][INFO] Train Epoch: 35  [750/1000 (75%)]     Batch_Loss: 0.001576       Batch_Acc: 98.000%
[2022-10-20 17:29:41,350][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:43,502][INFO] Train Epoch: 35  [800/1000 (80%)]     Batch_Loss: 0.006204       Batch_Acc: 90.000%
[2022-10-20 17:29:43,502][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:45,346][INFO] Train Epoch: 35  [850/1000 (85%)]     Batch_Loss: 0.001507       Batch_Acc: 98.000%
[2022-10-20 17:29:45,347][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:47,161][INFO] Train Epoch: 35  [900/1000 (90%)]     Batch_Loss: 0.003819       Batch_Acc: 88.000%
[2022-10-20 17:29:47,161][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:48,675][INFO] Train Epoch: 35  [950/1000 (95%)]     Batch_Loss: 0.001969       Batch_Acc: 96.000%
[2022-10-20 17:29:48,676][INFO] -----------------------------------------------------------------------------------------------------------
[2022-10-20 17:29:48,676][INFO] ###############################################################################################################

[2022-10-20 17:29:48,676][INFO] Train Epoch: [35\200]	time: 23s
[2022-10-20 17:29:48,676][INFO] lr_rate: 0.0001

[2022-10-20 17:29:48,676][INFO] Train_Loss: 0.003436      Train_Acc: 93.600%

[2022-10-20 17:29:48,676][INFO] -----------------------------------------------------------------------------------------------------------
